author, day, timestamp, id, title
4ndyman,Tue, 29 Jun 2010 18:12:31 +0000,54157324,#TinyDeclaration The Colonies have changed their relationship status to Single. We &lt;3 #life #liberty #pursuitOfHappiness
ApocalypseHow,Tue, 29 Jun 2010 18:11:10 +0000,447123,We're tired of King George treating us like we treat our farm &quot;help.&quot; #TinyDeclaration
samalliance,Tue, 29 Jun 2010 18:08:54 +0000,76581581,@Slate wants to know if you can tweet a condensed Declaration of Independence. Use hashtag #TinyDeclaration
psrman,Tue, 29 Jun 2010 18:07:24 +0000,681114,RT @alisongreenlee: Could you tweet the Declaration of Independence? Must include #TinyDeclarationCOMMA leaving you only 124 chars. http://www.slate.com/id/2258130/
psrman,Tue, 29 Jun 2010 18:07:05 +0000,681114,RT @peffp: #TinyDeclaration Piss off.
peffp,Tue, 29 Jun 2010 18:04:37 +0000,4846035,#TinyDeclaration Piss off.
rwstudley,Tue, 29 Jun 2010 18:04:12 +0000,126457654,RT @mskibinski: @KingGeorge3 Sry abt the tea -- check out this apology video we colonies made for you: http://bit.ly/bHNMgq #TinyDeclaration
alisongreenlee,Tue, 29 Jun 2010 18:03:29 +0000,100367367,Could you tweet the Declaration of Independence? Must include #TinyDeclarationCOMMA leaving you only 124 chars. http://www.slate.com/id/2258130/
jordanfifer,Tue, 29 Jun 2010 17:57:35 +0000,78764614,RT @mooresclassroom @KingGeorge3 All right stopCOMMA collaborate and listenCOMMA the Americans are back with a strong opposition #TinyDeclaration
kingstonsprings,Tue, 29 Jun 2010 17:53:51 +0000,37017251,@gordonbelt this whole idea of tweeting #TinyDeclaration will be interesting to read.  Thanks!
kingstonsprings,Tue, 29 Jun 2010 17:51:45 +0000,37017251,RT @gordonbelt: We pledge our livesCOMMA fortunes and sacred honor that all men are created equal http://bit.ly/aOx83l SincerelyCOMMA @TJMonticello #TinyDeclaration
bonniea,Tue, 29 Jun 2010 17:51:04 +0000,1668066,RT @TheDweck: let's put a facebook twist on it:\n&quot;America has changed its status to Decolonized. 649COMMA028 subjects like this.&quot; #TinyDeclaration
TJMonticello,Tue, 29 Jun 2010 17:47:58 +0000,5463393,Take part in Slate.com's #TinyDeclaration project (tweeting the Declaration of Independence). Details here:  http://bit.ly/bpbUxY
WhitneyLEnglish,Tue, 29 Jun 2010 17:23:26 +0000,71789464,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
gpurcell,Tue, 29 Jun 2010 17:21:23 +0000,1091190,@KingGeorge Theory: Self-Evident Equality. Cause: Many Tedious Facts. Result: Dissolve political bonds. T. Jeff. et al.  #TinyDeclaration
gordonbelt,Tue, 29 Jun 2010 17:20:52 +0000,11628248,We pledge our livesCOMMA fortunes and sacred honor that all men are created equal http://bit.ly/aOx83l SincerelyCOMMA @TJMonticello #TinyDeclaration
h2mc,Tue, 29 Jun 2010 17:18:28 +0000,125664094,RT @LenTesta: Inalienable:lifeCOMMAlibertyCOMMApursue happiness. Injurious:taxes w/o repsCOMMA king's whims. ThxsCOMMABrits-we got it from here. &lt;3 USofA #TinyDeclaration
5cott,Tue, 29 Jun 2010 17:15:56 +0000,11558962,@kinggeorge: ur tyranny is an epic #FAIL. All men =COMMA have right 2 lifeCOMMA liberty &amp; happy. We r now free &amp; independent states #TinyDeclaration
JAlves6,Tue, 29 Jun 2010 17:15:47 +0000,64072483,All men are equal. But the inequity of your tyranny masquerading as governance ignores that truth and justifies our divorce #TinyDeclaration
woodlandalyssa,Tue, 29 Jun 2010 17:15:44 +0000,1264779,Can you fit the Declaration of Independence in one tweet? http://bit.ly/9pzohE #TinyDeclaration
JulFromMD,Tue, 29 Jun 2010 17:15:12 +0000,18372695,All men (=)COMMA rights (unalienable: lifeCOMMA libertyCOMMA chasing happy)COMMA KGeorge (2 many issues 2 tweet). We R outtahere. USA! USA! #TinyDeclaration
BeOurGuestMike,Tue, 29 Jun 2010 17:10:24 +0000,17436779,RT @LenTesta: Inalienable:lifeCOMMAlibertyCOMMApursue happiness. Injurious:taxes w/o repsCOMMA king's whims. ThxsCOMMABrits-we got it from here. &lt;3 USofA #TinyDeclaration
jmadelman,Tue, 29 Jun 2010 17:08:40 +0000,91754839,RT @gordonbelt This should be fun: @Slate Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
LenTesta,Tue, 29 Jun 2010 17:08:36 +0000,9347969,Inalienable:lifeCOMMAlibertyCOMMApursue happiness. Injurious:taxes w/o repsCOMMA king's whims. ThxsCOMMABrits-we got it from here. &lt;3 USofA #TinyDeclaration
chlorinated8,Tue, 29 Jun 2010 17:08:18 +0000,9034324,Dear @KingGeorgeIIICOMMA We are sorry.  It's youCOMMA not us.  Hope we can still be friends. LoveCOMMA USA #tinydeclaration
C_H_Vick,Tue, 29 Jun 2010 17:06:51 +0000,129390203,All men are equalCOMMA obvi. All deserve lifeCOMMA liberty &amp; pursuit of happiness. GrtBrtn is 0 for 3. The USofA is going solo. #TinyDeclaration
AsparagusPith,Tue, 29 Jun 2010 17:04:49 +0000,27793449,#free #TinyDeclaration
mooresclassroom,Tue, 29 Jun 2010 17:04:14 +0000,92342269,@KingGeorge3 All right stopCOMMA collaborate and listenCOMMA the Americans are back with a strong opposition #TinyDeclaration
PhDsAreBadForU,Tue, 29 Jun 2010 17:00:38 +0000,24672528,DadCOMMA I need to get away &amp; find myself.You and Mum can be SO oppressive.In 200ish years I'll come back asking for money tho. #TinyDeclaration
chlorinated8,Tue, 29 Jun 2010 17:00:01 +0000,9034324,GIVE US OUR FREEDOM! #tinydeclaration
TheDweck,Tue, 29 Jun 2010 16:58:20 +0000,86532525,let's put a facebook twist on it:\n&quot;America has changed its status to Decolonized. 649COMMA028 subjects like this.&quot; #TinyDeclaration
CSheidler,Tue, 29 Jun 2010 16:48:34 +0000,21759074,Fish &amp; Chips? AWESOME. Man vs. Wild? AWESOME. Monty Python? AWESOME. Taxation w/o Representation? LAME. FuhGEDDaboudit! -TJ #TinyDeclaration
lethiaw77,Tue, 29 Jun 2010 16:21:53 +0000,94520502,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
AmyBoxoffice,Tue, 29 Jun 2010 16:13:32 +0000,4657172,Long distance sucks - need space. Never liked your king anyway. #TinyDeclaration
rwstudley,Tue, 29 Jun 2010 16:10:33 +0000,126457654,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
JombiDotNet,Tue, 29 Jun 2010 16:07:29 +0000,30310966,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
carlymariebee,Tue, 29 Jun 2010 16:03:37 +0000,88951591,Respectfully: when things sourCOMMA it's time to part. It's our right to liveCOMMA be freeCOMMA &amp; be happy. King=tyrant. We start anew. #TinyDeclaration
YAL_UTSA,Tue, 29 Jun 2010 16:02:29 +0000,120904726,#TinyDeclaration: In human events all men being freeCOMMA Liberty an unalienable RightCOMMA the States Declare Independence from Tyranny of the king
snorbin,Tue, 29 Jun 2010 15:57:31 +0000,106590478,#TinyDeclaration History demands change; now it demands that the people make the change. We have suffered too much under you without our say
HappyBerry,Tue, 29 Jun 2010 15:56:06 +0000,3523262,RT @happydorkgirl: First we were like &lt;3 but then you got all $ so now we're like |:( so go home and :`( #TinyDeclaration
HappyBerry,Tue, 29 Jun 2010 15:55:59 +0000,3523262,RT @deacbb: Stamps? Quartering? F*** your tea. GTFO. #tinydeclaration
wingsfrompye,Tue, 29 Jun 2010 15:43:25 +0000,117,RT @nick_gorski: @KingGeorge3 No taxes w/o votes. We'll hang together. L8r. RT@Locke Self-evident: men equalCOMMA right to liberty and happiness.#TinyDeclaration
mskibinski,Tue, 29 Jun 2010 15:43:02 +0000,1059745,@KingGeorge3 Sry abt the tea -- check out this apology video we colonies made for you: http://bit.ly/bHNMgq #TinyDeclaration
wingsfrompye,Tue, 29 Jun 2010 15:41:47 +0000,117,#TinyDeclaration Hey GeorgeCOMMA you're not paying attention to usCOMMA so it's time to break up. We'll govern ourselvesCOMMA thankyouverymuch.
chardrevise,Tue, 29 Jun 2010 15:40:36 +0000,108000147,#TinyDeclaration Yo englandCOMMA peace out! Hancooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooock. haha cock.
_VJ,Tue, 29 Jun 2010 15:36:08 +0000,16796756,We have to end this.  For many reasons.  Tried to make it work.  It's not us it's you.  And we're not keeping your name. #TinyDeclaration
withers,Tue, 29 Jun 2010 15:32:48 +0000,665240,We're all equalCOMMA we have rightsCOMMA we've tried to be patient (even tried to help!)COMMA you won't listenCOMMA we're leavingCOMMA HANCOCK #tinydeclaration
thowelliv,Tue, 29 Jun 2010 15:30:42 +0000,13959380,#TinyDeclaration @KingGeorge3 It's not me; it's you. I need some space. You suffocate me with all your rules. I'm going it alone from now on
HappyBerry,Tue, 29 Jun 2010 15:30:12 +0000,3523262,RT @MrGuilt: Dear King: You suck! Authority comes from the governed. Governed can make a new one. We are doing so now. Go away! kthxbai! #TinyDeclaration
mskibinski,Tue, 29 Jun 2010 15:29:38 +0000,1059745,This is awesome: RT @slate Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
HappyBerry,Tue, 29 Jun 2010 15:29:28 +0000,3523262,RT @davemosher: DadCOMMA you don't listen to me anymore and are super abusive. I want a legal separation.  ~Your former kidCOMMA the United States #TinyDeclaration
MagnusUnda,Tue, 29 Jun 2010 15:26:51 +0000,106327002,English oppression must ceaseCOMMA make haste our national emancipation. Replace your taxation with our liberty. Utopia awaits! #TinyDeclaration
F8theGreat,Tue, 29 Jun 2010 15:23:39 +0000,86207273,@Slate Did you realize @KingGeorge3 was a real Tweep? Lol. #TinyDeclaration
BillPhi,Tue, 29 Jun 2010 15:12:04 +0000,7483508,@kinggeorge3: You reign over a smaller kingdom as colonies declare independence. Reasons are self-evident. #tinydeclaration
mooresclassroom,Tue, 29 Jun 2010 15:12:01 +0000,92342269,RT @00Pisces Yo GeorgeCOMMA imma let you finishCOMMA but we've got the best idea of all time. Of all time! #TinyDeclaration
WBJToday,Tue, 29 Jun 2010 15:11:45 +0000,91855830,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
pieninja,Tue, 29 Jun 2010 15:10:40 +0000,26461633,No tax hikes! #TinyDeclaration
Fabrisse,Tue, 29 Jun 2010 15:06:29 +0000,11532962,#TinyDeclaration\nDon't need kings.\nLifeCOMMA LibertyCOMMA the Pursuit of happiness are easier when everyone has the same rights.\nBye-byeCOMMA Britain.
TonyRubenstein,Tue, 29 Jun 2010 15:04:54 +0000,46510484,We B free. All us Mricns.  Took a bit but now even the chicksCOMMA bruthas &amp; sistasCOMMA &amp; evr1 else. So join up or shut up world #TinyDeclaration
gavinesq,Tue, 29 Jun 2010 15:02:55 +0000,3023245,@KingGeorge3 Supreme executive power derives from a madate from the masses! Peace! Colonies out!  #TinyDeclaration
AsparagusPith,Tue, 29 Jun 2010 15:00:23 +0000,27793449,Twitter API Error. #TinyDeclaration
mooresclassroom,Tue, 29 Jun 2010 14:58:36 +0000,92342269,History Teachers Unite! Lets win the Rewrite the Declaration Contest: Use hashtag #TinyDeclaration and address to @kinggeorge3
sleepgh,Tue, 29 Jun 2010 14:58:24 +0000,10134468,#tinydeclaration Dear George 3COMMA we are through. Best of luck to you and yours. Don't come around here no more.
davemosher,Tue, 29 Jun 2010 14:57:09 +0000,457905,DadCOMMA you don't listen to me anymore and are super abusive. I want a legal separation.  ~Your former kidCOMMA the United States #TinyDeclaration
sleepgh,Tue, 29 Jun 2010 14:56:50 +0000,10134468,RT @woycheck: Rewrite the Declaration of Independence in a single tweet (contest via @Slate): http://www.slate.com/id/2258130/ #tinydeclaration
treykblackburn,Tue, 29 Jun 2010 14:54:54 +0000,25403655,#TinyDeclaration We're just not that into you.
clintwin,Tue, 29 Jun 2010 14:54:09 +0000,49741054,#TinyDeclaration Must revolt cause all men equal and govt sucks. King too much (warCOMMA taxesCOMMA plundering). Sacred honorCOMMA dudes.  C ya!
00Pisces,Tue, 29 Jun 2010 14:51:51 +0000,25486481,Dear George: I'm leaving you. Here's a list of reasons. You'll have to see to soldiers' quarters yourself nowCOMMA I'm afraid. #TinyDeclaration
m_hing,Tue, 29 Jun 2010 14:51:36 +0000,129411508,LifeCOMMA LibertyCOMMA Pursuit of Happiness FTW #TinyDeclaration
00Pisces,Tue, 29 Jun 2010 14:46:49 +0000,25486481,Yo GeorgeCOMMA imma let you finishCOMMA but we've got the best idea of all time. Of all time! #TinyDeclaration
jbanterbridge,Tue, 29 Jun 2010 14:39:42 +0000,122042516,Off mine or I'll kick yours. #TinyDeclaration
reallymadobama,Tue, 29 Jun 2010 14:31:18 +0000,124107093,#TinyDeclaration: A King? Really? I never voted for him. AlsoCOMMA re: tax billCOMMA no.  U can keep Canada. LOL.  Get out.
ashleycita,Tue, 29 Jun 2010 14:27:53 +0000,23081053,@kinggeorge3 It's not us. It's you. #TinyDeclaration
churchofgroove,Tue, 29 Jun 2010 14:25:52 +0000,78927370,outta here #TinyDeclaration
nick_gorski,Tue, 29 Jun 2010 14:20:26 +0000,102930493,@KingGeorge3 No taxes w/o votes. We'll hang together. L8r. RT@Locke Self-evident: men equalCOMMA right to liberty and happiness.#TinyDeclaration
Parker668,Tue, 29 Jun 2010 14:18:35 +0000,52497792,Taxation without Representaion? Quartering Troops? Foreign Armies? Not on my watchCOMMA George. We are Free. LATER! - TJ #TinyDeclaration
CKania,Tue, 29 Jun 2010 14:18:23 +0000,4240457,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
alanzilberman,Tue, 29 Jun 2010 14:11:16 +0000,128303815,@KingGeorge3 We hold these truths to be self-evidentCOMMA that all tea-partiers would misappropriate this document's purpose #TinyDeclaration
joshhaber,Tue, 29 Jun 2010 13:30:52 +0000,1207621,Even God knows only dicks drink tea. #TinyDeclaration
mileskahn,Tue, 29 Jun 2010 13:08:02 +0000,2754038,Un-King Me. #TinyDeclaration
geoffproud,Tue, 29 Jun 2010 12:57:38 +0000,57933928,Have you seen @THE_REAL_HANCOCK's signature? WTF? #ThatGentlemanHasIssues #TinyDeclaration
MrGuilt,Tue, 29 Jun 2010 12:57:20 +0000,7417,Dear King: You suck! Authority comes from the governed. Governed can make a new one. We are doing so now. Go away! kthxbai! #TinyDeclaration
jack_daniel,Tue, 29 Jun 2010 12:56:24 +0000,33458,So long and thanks for all the fish #TinyDeclaration
cosmowithatwist,Tue, 29 Jun 2010 12:56:20 +0000,107980280,#TinyDeclaration We want lifeCOMMA liberty and the pursuit of happiness. Nothing less will do. Don't get in our way.
CSheidler,Tue, 29 Jun 2010 12:54:10 +0000,21759074,Dear King George: Up yours. &lt;3COMMA Johnny HCOMMA Tommy JCOMMA et al. PS:THAT JUST HAPPENED. #TinyDeclaration http://bit.ly/cFFzwO
carlon,Tue, 29 Jun 2010 12:53:09 +0000,27773596,The KOB is an SOB..we're outta here!#TinyDeclaration
thewritertype,Tue, 29 Jun 2010 12:52:27 +0000,94468583,#TinyDeclaration We say tomaytoCOMMA you say tomahto. Let's call the whole thing off.
DMillerDC,Tue, 29 Jun 2010 12:49:56 +0000,5617961,@kinggeorge3 Had enuf of your tyrannyCOMMA need more lifeCOMMA libertyCOMMA happiness. Will now be @independentUS if you wanna talk #TinyDeclaration
bstoltenberg,Tue, 29 Jun 2010 12:44:16 +0000,8988745,We reject your oppression and instead opt for freedom and independence.  We demand democracy not autocracy. #TinyDeclaration
SocGrrrl9,Tue, 29 Jun 2010 12:43:32 +0000,118011869,@kinggeorge3COMMA All whiteCOMMA property owningCOMMA heterosexual men are created equal. We are forming our own country. kthanx bye! #TinyDeclaration
rselover,Tue, 29 Jun 2010 12:41:19 +0000,10176728,#TinyDeclaration GTFO UK
RBCAllHeart,Tue, 29 Jun 2010 12:40:40 +0000,8390697,RT @Slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration http://myloc.me/8AdSI
AnesiIndexing,Tue, 29 Jun 2010 12:38:11 +0000,30389638,RT @EditorMark: RT @Fritinancy: @Slate contest: Condense the Declaration of Independence into a tweet. http://bit.ly/d1RyBg #tinydeclaration
rwcastello,Tue, 29 Jun 2010 12:35:49 +0000,22688448,#TinyDeclaration. WeCOMMA the ruling elite of AmericaCOMMA heretofore declare the right to exploit our own masses. So buzz off or get blasted.
corkeylamey,Tue, 29 Jun 2010 12:28:55 +0000,111854813,Suk it EnglandCOMMA it's ovrCOMMA we've decided to B free from ur taxes on R tea &amp; ur drunkin' redcoats w/ their boots on R throats #TinyDeclaration
danajdanaj,Tue, 29 Jun 2010 12:17:35 +0000,1333173,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
deafhead,Tue, 29 Jun 2010 12:17:13 +0000,1083228,Dear WorldCOMMA We've had enough of kings. There is more to life than this. We're going to give it a go on our own #TinyDeclaration
BenderSATX,Tue, 29 Jun 2010 12:13:59 +0000,116987493,Divorce decree from abusive first spouse. Here's hoping the next one will treat us right. #TinyDeclaration @Slate
Aaron_Horne,Tue, 29 Jun 2010 12:13:39 +0000,5527479,&quot;We're FREE!&quot; #TinyDeclaration
jeanphilli,Tue, 29 Jun 2010 12:10:42 +0000,622285,@georgie3COMMA u r unfriended by usCOMMA we b free&amp;happy @tj1776 #TinyDeclaration
EastCoastJen,Tue, 29 Jun 2010 12:07:14 +0000,124414288,Black coffee is the new tea.  You are history. We are free. #TinyDeclaration
gaddielaw,Tue, 29 Jun 2010 12:06:49 +0000,25720394,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
aconnersimons,Tue, 29 Jun 2010 12:04:29 +0000,104759540,RT @seamusenright: #TinyDeclaration Truth: All men =; Freedom GoodCOMMA Tyranny Bad. Tax - Votes = :-(  Thus spake God. New Country. Get itCOMMA George?
devan_,Tue, 29 Jun 2010 12:03:10 +0000,2303587,Hello world! #TinyDeclaration
devan_,Tue, 29 Jun 2010 12:01:45 +0000,2303587,Oh no he didn't. #TinyDeclaration
cjag,Tue, 29 Jun 2010 11:58:11 +0000,3880862,If they could only see us now!  RT @Slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
adammiller06,Tue, 29 Jun 2010 11:57:34 +0000,112247696,Dear King GeorgeCOMMA You are the weakest linkCOMMA goodbye. Love and HugsCOMMA America. #TinyDeclaration
olgakhazan,Tue, 29 Jun 2010 11:55:52 +0000,49351705,RT @seamusenright: #TinyDeclaration Truth: All men =; Freedom GoodCOMMA Tyranny Bad. Tax - Votes = :-(  Thus spake God. New Country. Get itCOMMA George?
LOL_itzDO,Tue, 29 Jun 2010 11:55:20 +0000,123561395,Dear EnglandCOMMA Na-na-na-na hey-heyCOMMA GOODBYE! #TinyDeclaration
mhenderson442,Tue, 29 Jun 2010 11:54:14 +0000,3114103,Dear @kinggeorge3 We the people have decided to unfollow you. #TinyDeclaration
LOL_itzDO,Tue, 29 Jun 2010 11:53:21 +0000,123561395,&quot;Dear EnglandCOMMA It's not working for US right now. This is my two weeks notice&quot; #TinyDeclaration
BillyPal,Tue, 29 Jun 2010 11:52:05 +0000,5943890,Gotta secure some freedoms. No explanation needed--truths are self-evident. #TinyDeclaration
joyseau,Tue, 29 Jun 2010 11:51:22 +0000,87275739,@kinggeorge3 \nWe don't need your teaCOMMA kthxbi\n#TinyDeclaration
Alysa6,Tue, 29 Jun 2010 11:50:44 +0000,33059516,RT @GaltsGirl: Dear George: Opting for LibertyCOMMA rejecting oppression. Won't give it up. Don't wish you were here. #tinydeclaration
LOL_itzDO,Tue, 29 Jun 2010 11:47:10 +0000,123561395,Abraham Lincoln wrote the true Declaration of Independence on January 1COMMA 1863- #TinyDeclaration
elsapp,Tue, 29 Jun 2010 11:46:22 +0000,37549949,RT @GaltsGirl: Dear George: Opting for LibertyCOMMA rejecting oppression. Won't give it up. Don't wish you were here. #tinydeclaration
LOL_itzDO,Tue, 29 Jun 2010 11:44:29 +0000,123561395,&quot;We have the right to revolt for freedomCOMMA but what would Jesus do?&quot; #TinyDeclaration
LOL_itzDO,Tue, 29 Jun 2010 11:42:27 +0000,123561395,&quot;Go work in dem fields and build us a strong country fo' free&quot; #TinyDeclaration
LOL_itzDO,Tue, 29 Jun 2010 11:37:54 +0000,123561395,#TinyDeclaration- We the US Govt. are responsible for promoting lifeCOMMA libertyCOMMA loveCOMMA and the pursuit of happiness.
CyG_everything,Tue, 29 Jun 2010 11:36:58 +0000,116871872,Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
GaltsGirl,Tue, 29 Jun 2010 11:36:17 +0000,59909885,Dear George: Opting for LibertyCOMMA rejecting oppression. Won't give it up. Don't wish you were here. #tinydeclaration
KLikeInKafka,Tue, 29 Jun 2010 11:36:09 +0000,4236504,RT @FrederickPlacey: &quot;We'z in ur harbor pwnding ur tea. And this will not be taken out of context to rally against the government in 200 years. #TinyDeclaration
CharlesHunter,Tue, 29 Jun 2010 11:32:15 +0000,3816247,Leave us alone so we can start interfering with other people \n#tinydeclaration
seamusenright,Tue, 29 Jun 2010 11:31:54 +0000,9009380,#TinyDeclaration Truth: All men =; Freedom GoodCOMMA Tyranny Bad. Tax - Votes = :-(  Thus spake God. New Country. Get itCOMMA George?
leftflank,Tue, 29 Jun 2010 11:24:46 +0000,116643892,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
karmajunkie,Tue, 29 Jun 2010 11:22:52 +0000,496035,@Slate 'don't f@ck with me' #tinydeclaration
VanishedAmerica,Tue, 29 Jun 2010 11:21:09 +0000,69213386,Interesting! RT @Slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
csdanforth,Tue, 29 Jun 2010 11:20:49 +0000,487440,Fun! Who's playing? RT @Slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
FrederickPlacey,Tue, 29 Jun 2010 11:19:48 +0000,4639716,&quot;Look at the bright side...you'll always have India.&quot; #TinyDeclaration
suenew,Tue, 29 Jun 2010 11:19:17 +0000,2191289,hah - how festive! RT @Slate  Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
0402sgrl,Tue, 29 Jun 2010 11:17:58 +0000,33532875,RT @GaltsGirl: By GodCOMMA Tyranny will not settle on these shores. By GodCOMMA we live in Liberty &amp; pursue happiness 4 all our days. We are USA!  #tinydeclaration
GaltsGirl,Tue, 29 Jun 2010 11:15:48 +0000,59909885,By GodCOMMA Tyranny will not settle on these shores. By GodCOMMA we live in Liberty &amp; pursue happiness 4 all our days. We are USA!  #tinydeclaration
jordanfifer,Tue, 29 Jun 2010 11:11:54 +0000,78764614,To save spaceCOMMA maybe @Slate could've used #TinyDec instead of #TinyDeclaration http://slate.me/cs6Fry
GaltsGirl,Tue, 29 Jun 2010 11:10:27 +0000,59909885,@1SupremeGoddess I am fantastic.. it is cooling off here today! How are you? I am LOVING the #tinydeclaration posts today!
EdBadowski,Tue, 29 Jun 2010 11:10:11 +0000,18013634,RT @Ericatwitts: Patriots under the watchful eye of God delivered this nation to LifeCOMMA Truth &amp; the Pursuit of Happiness #tinydeclaration
JeffSundin,Tue, 29 Jun 2010 11:08:36 +0000,19196447,@_KingGeorge69 #WhyYouInTheClub if you aren't for lifeCOMMA libertyCOMMA and the pursuit of sippin on that bub. #TinyDeclaration
LDG223,Tue, 29 Jun 2010 11:07:00 +0000,119160974,The Declaration of Independence is a complex and important historical document. Reducing it to one tweet = disrespectful #TinyDeclaration
speakez_stl,Tue, 29 Jun 2010 11:06:00 +0000,22516952,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
FrederickPlacey,Tue, 29 Jun 2010 11:05:58 +0000,4639716,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
booksbelow,Tue, 29 Jun 2010 11:05:46 +0000,4675391,RT @Slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
peacemanjack,Tue, 29 Jun 2010 11:05:13 +0000,13772704,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
SarahNadav,Tue, 29 Jun 2010 11:05:06 +0000,9364118,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
tech1959,Tue, 29 Jun 2010 11:04:41 +0000,54400153,RT @GaltsGirl: Dear George3: We R FreeCOMMA will defend that FreedomCOMMA will govern ourselves into Liberty &amp; Prosperity forever. God Bless USA #TinyDeclaration
aspergers2mom,Tue, 29 Jun 2010 11:03:26 +0000,23968696,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
DebbieJFSG,Tue, 29 Jun 2010 11:02:54 +0000,4950831,No tax on tea. Leave us be. Now we are free. Go back across the sea. #tinydeclaration
GaltsGirl,Tue, 29 Jun 2010 11:02:47 +0000,59909885,Dear George3: We R FreeCOMMA will defend that FreedomCOMMA will govern ourselves into Liberty &amp; Prosperity forever. God Bless USA #TinyDeclaration
Ericatwitts,Tue, 29 Jun 2010 11:00:53 +0000,4528867,Patriots under the watchful eye of God delivered this nation to LifeCOMMA Truth &amp; the Pursuit of Happiness #tinydeclaration
slate,Tue, 29 Jun 2010 10:58:58 +0000,681353,Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
jascharl,Tue, 29 Jun 2010 10:52:04 +0000,3828872,@glennbeck George. Did not agree to these terms. TaxesCOMMA TeaCOMMA Soldiers Representation = ALL BAD.vacate premises immediately. #TinyDeclaration
jascharl,Tue, 29 Jun 2010 10:50:24 +0000,3828872,RT @madchickenlittl: George. Did not agree to these terms. TaxesCOMMA TeaCOMMA SoldiersCOMMA Representation = ALL BAD. Please vacate premises immediately. #TinyDeclaration
LenTesta,Tue, 29 Jun 2010 10:35:11 +0000,9347969,RT @stefanjbecket: #TinyDeclaration Thanks Brits - we'll take it from here.
neagrigore,Tue, 29 Jun 2010 10:32:16 +0000,14779548,#TinyDeclaration: A Slate Twitter contest for the Fourth of July. http://ff.im/-mSyE2
tech1959,Tue, 29 Jun 2010 10:28:46 +0000,54400153,RT @Ericatwitts: This is the truthCOMMA all men equalCOMMAendowed by God w/unalienable rights&amp;LifeCOMMA Liberty &amp;Pursuit of Happiness #tinydeclaration
Ericatwitts,Tue, 29 Jun 2010 10:19:18 +0000,4528867,This is the truthCOMMA all men equalCOMMAendowed by God w/unalienable rights&amp;LifeCOMMA Liberty &amp;Pursuit of Happiness #tinydeclaration
baldgeekinmd,Tue, 29 Jun 2010 09:38:07 +0000,1030,RT @Marilynajohnson: Saw the real one todayCOMMA as Slate announced contest: Condense Declaration of Independence to a tweet http://bit.ly/d1RyBg #tinydeclaration
lastangelman,Tue, 29 Jun 2010 09:32:39 +0000,22257236,#TinyDeclaration We revoke the authority of the King and his parliament and elect to rule ourselves as a free and United States.
testostyranical,Tue, 29 Jun 2010 08:38:19 +0000,8750802,Up with human beings. Down with kings. #TinyDeclaration
AlvinGreene_SC,Tue, 29 Jun 2010 07:35:34 +0000,125032451,A nation where we cant choose our own fuckups to hold office is not a nation we want to live in. As long as they're white. #TinyDeclaration
rocketbird_79,Tue, 29 Jun 2010 06:07:19 +0000,35492624,Do not want!! #TinyDeclaration
rocketbird_79,Tue, 29 Jun 2010 06:06:32 +0000,35492624,RT @GidgetAF: Now we see the violence inherent in the system. HelpCOMMA helpCOMMA we're being repressed!  #TinyDeclaration
